ORIGIN,DESTINATION,CARRIER,DELAY,CANCELED,TIME,DISTANCE,COST
ORD,ALO,TA,11.95833333333334,0.023809523809523808,64.72619047619042,234.0,264.62999999999926
ORD,CLE,TA,16.403846153846157,0.024886877828054297,75.35294117647064,315.0,212.7099999999995
ORD,LSE,TA,8.398753894080992,0.021806853582554523,63.30529595015577,215.0,296.5
ORD,RDU,TA,19.8516228748068,0.006182380216383306,114.96136012364761,646.0,190.30000000000186
ORD,MDT,TA,14.104602510460237,0.025104602510460258,105.49163179916317,594.0,283.7200000000005
ORD,GRR,TA,10.883187772925773,0.020742358078602627,51.91375545851527,137.0,332.2600000000037
ORD,IND,TA,7.60462427745665,0.026589595375722565,57.64046242774567,177.0,299.25
ORD,AZO,TA,6.127118644067799,0.042372881355932236,45.858757062146864,122.0,353.7899999999973
ORD,SDF,TA,10.126315789473669,0.010526315789473682,75.30526315789469,287.0,205.87999999999994
ORD,MYR,TA,23.434782608695652,0.0,119.94565217391305,753.0,139.72999999999976
ORD,MSN,TA,8.83258426966292,0.033707865168539325,50.61123595505617,108.0,388.659999999996
ORD,AVL,TA,13.250836120401337,0.013377926421404689,104.93979933110366,536.0,221.83000000000126
ORD,PHL,TA,18.00275103163688,0.011691884456671253,119.50962861072904,678.0,205.78000000000256
ORD,SPI,TA,7.275362318840581,0.0217391304347826,57.51449275362319,174.0,172.13999999999965
ORD,BOI,TA,21.896739130434774,0.03260869565217391,230.4239130434783,1437.0,340.080000000001
ORD,TPA,TA,17.418848167539256,0.001745200698080278,155.71029668411876,1012.0,189.24000000000177
ORD,CMI,TA,7.485537190082641,0.03719008264462808,46.349173553719005,135.0,303.1499999999975
ORD,DSM,TA,13.22133938706016,0.019296254256526677,72.97502837684445,299.0,237.63000000000287
ORD,GSO,TA,11.211382113821138,0.016260162601626018,109.4390243902439,589.0,256.0999999999998
ORD,SJC,TA,12.025104602510464,0.02510460251046026,268.928870292887,1829.0,294.9800000000009
ORD,ACY,TA,19.140845070422532,0.0,115.07042253521126,720.0,65.46000000000002
ORD,MHK,TA,11.119565217391306,0.021739130434782608,97.54347826086956,501.0,248.33000000000112
ORD,PBI,TA,5.565217391304347,0.010869565217391302,172.10869565217388,1144.0,213.25
ORD,MKE,TA,11.3842144452718,0.034251675353685805,45.64631422189129,67.0,240.440000000002
ORD,BTV,TA,16.906403940886683,0.014778325123152703,128.15763546798033,763.0,299.26999999999873
ORD,OAK,TA,13.521739130434785,0.010869565217391302,267.7934782608694,1836.0,172.82999999999996
ORD,LEX,TA,8.971524288107199,0.03182579564489111,76.32830820770518,323.0,283.82000000000323
ORD,PVD,TA,19.256410256410252,0.01282051282051282,140.46153846153848,849.0,245.56999999999977
ORD,OKC,TA,14.799347471451881,0.01141924959216966,122.29853181076672,693.0,247.07000000000386
ORD,OMA,TA,13.278232405891975,0.024549918166939425,89.79705400982003,416.0,203.94999999999814
ORD,ROC,TA,10.591869918699187,0.01788617886178863,97.51544715447154,528.0,213.02000000000118
ORD,TUS,TA,23.964028776978427,0.0,210.36690647482015,1437.0,296.55999999999983
ORD,BDL,TA,16.679536679536675,0.013513513513513507,127.2007722007722,783.0,276.3200000000025
ORD,SUX,TA,8.695906432748536,0.011695906432748537,91.93567251461984,436.0,244.8899999999996
ORD,FSD,TA,10.686514886164629,0.014010507880910674,99.24868651488613,462.0,290.9400000000011
ORD,COS,TA,21.00735294117647,0.01838235294117646,158.00367647058826,911.0,307.3800000000003
ORD,SAN,TA,15.771662763466027,0.002341920374707258,248.2295081967213,1723.0,248.07999999999606
ORD,LAX,TA,17.43407534246575,0.006849315068493142,261.5941780821915,1744.0,287.5400000000031
ORD,SAV,TA,9.980952380952383,0.00952380952380952,131.30476190476193,773.0,286.87999999999926
ORD,OGG,TA,5.914285714285715,0.0,533.4857142857143,4184.0,511.7700000000003
ORD,DAY,TA,10.174515235457068,0.0332409972299169,68.84487534626051,240.0,300.92000000000417
ORD,LGA,TA,15.023402674591415,0.026002971768202075,127.3789004457653,733.0,220.7100000000037
ORD,SFO,TA,16.014849384811196,0.00466694951209165,272.2354688162913,1846.0,332.18000000001285
ORD,CMX,TA,9.505376344086025,0.04838709677419356,79.91397849462366,359.0,193.47000000000057
ORD,PAH,TA,12.668478260869565,0.02717391304347826,77.99456521739128,342.0,224.81
ORD,CWA,TA,10.881748071979445,0.038560411311053984,64.28020565552694,212.0,300.94000000000096
ORD,CHS,TA,14.676829268292675,0.0030487804878048743,129.12195121951223,760.0,221.48999999999992
ORD,RSW,TA,12.377682403433477,0.0,166.2618025751074,1120.0,192.36000000000047
ORD,BWI,TA,16.714819427148218,0.0112079701120797,113.10585305105855,622.0,180.69000000000145
ORD,BIL,TA,16.260869565217394,0.0,183.93478260869566,1060.0,375.94000000000005
ORD,MLI,TA,8.305164319248831,0.03990610328638498,52.49765258215964,139.0,311.4600000000025
ORD,MBS,TA,12.467289719626176,0.021806853582554516,65.63862928348904,222.0,312.8699999999989
ORD,XNA,TA,12.365,0.023750000000000014,101.03000000000003,522.0,414.17999999999466
ORD,ALB,TA,17.76470588235293,0.013071895424836607,117.58169934640523,723.0,273.4700000000005
ORD,MQT,TA,28.759493670886076,0.012658227848101262,77.70886075949365,303.0,328.79999999999956
ORD,FNT,TA,8.939163498098855,0.038022813688212934,61.7661596958175,223.0,268.83999999999804
ORD,MKG,TA,8.663043478260873,0.038043478260869575,54.33695652173913,118.0,154.6199999999998
ORD,CHA,TA,4.606741573033706,0.011235955056179773,93.00000000000004,501.0,219.24000000000012
ORD,JAN,TA,10.61676646706587,0.023952095808383235,122.437125748503,677.0,271.2600000000004
ORD,GRB,TA,9.11892583120205,0.03196930946291562,56.79539641943734,173.0,397.2100000000014
ORD,CRW,TA,12.172413793103448,0.028735632183908046,89.87356321839079,416.0,299.5599999999993
ORD,BOS,TA,17.203775411423038,0.007744433688286527,137.51839303000938,867.0,212.0700000000058
ORD,LBE,TA,19.336956521739122,0.04347826086956521,88.25000000000004,459.0,47.19000000000001
ORD,HSV,TA,10.147058823529411,0.051470588235294115,96.72058823529412,510.0,314.08999999999924
ORD,SCE,TA,14.945355191256846,0.01092896174863388,107.04371584699453,528.0,314.25
ORD,BMI,TA,8.781746031746032,0.027777777777777794,44.992063492063494,116.0,316.6000000000005
ORD,SEA,TA,13.677293934681174,0.0007776049766718499,264.0396578538105,1721.0,297.71000000000635
ORD,MCO,TA,16.79902439024392,0.0019512195121951202,158.54829268292684,1005.0,173.95999999999987
ORD,IAD,TA,15.827586206896552,0.01206896551724137,107.47068965517242,589.0,257.5
ORD,HPN,TA,11.324543610547664,0.02231237322515213,129.4056795131846,738.0,341.73999999999955
ORD,SAT,TA,14.294354838709683,0.0,166.43145161290317,1041.0,257.949999999999
ORD,CAK,TA,10.71794871794872,0.01994301994301995,78.29059829059825,343.0,276.2200000000005
ORD,MSY,TA,18.878338278931757,0.005934718100890204,133.3916913946588,837.0,171.40000000000077
ORD,AVP,TA,15.485207100591726,0.01775147928994081,114.52071005917159,632.0,317.9400000000007
ORD,ROA,TA,11.18287937743191,0.007782101167315168,108.05058365758755,531.0,304.070000000001
ORD,PDX,TA,16.239490445859882,0.010191082802547768,257.0127388535029,1739.0,273.88000000000187
ORD,JAX,TA,7.523809523809525,0.0,146.19047619047623,864.0,253.12000000000035
ORD,JFK,TA,22.276119402985067,0.01679104477611941,133.86194029850756,740.0,174.1999999999982
ORD,AUS,TA,15.107095046854079,0.008032128514056217,153.7068273092369,978.0,218.8900000000024
ORD,BZN,TA,13.006849315068491,0.0,192.65753424657535,1186.0,392.7900000000007
ORD,EAU,TA,15.010869565217387,0.021739130434782608,74.43478260869563,268.0,185.75999999999934
ORD,SRQ,TA,14.555555555555555,0.0,160.88888888888889,1050.0,262.75
ORD,MCI,TA,14.035897435897448,0.015384615384615385,89.99316239316244,403.0,214.16000000000244
ORD,DCA,TA,16.572879330943824,0.02031063321385899,111.14157706093187,612.0,231.40999999999374
ORD,ELP,TA,13.923913043478258,0.021739130434782608,181.20652173913035,1236.0,283.7699999999988
ORD,MHT,TA,17.032085561497325,0.016042780748663103,137.38502673796785,843.0,249.6900000000003
ORD,PHX,TA,11.911627906976742,0.0027906976744186017,217.28651162790695,1440.0,252.82000000000525
ORD,SYR,TA,13.10861423220974,0.020599250936329586,104.98501872659175,607.0,289.8599999999982
ORD,BHM,TA,11.555555555555552,0.025089605734767036,108.63082437275986,584.0,242.91000000000176
ORD,DEN,TA,19.653919694072602,0.005098789037603564,152.8559592096877,888.0,248.3900000000091
ORD,FWA,TA,7.722488038277514,0.025518341307814992,54.65709728867623,157.0,285.7399999999985
ORD,COD,TA,44.57142857142857,0.0,172.28571428571428,1077.0,328.77
ORD,PWM,TA,14.569343065693428,0.0,145.24087591240882,900.0,318.1699999999991
ORD,CID,TA,9.659891598915987,0.029810298102981015,59.22764227642278,196.0,298.8999999999966
ORD,TUL,TA,13.046178343949048,0.01751592356687899,109.45859872611464,585.0,267.14000000000254
ORD,FAR,TA,12.904682274247486,0.010033444816053507,111.76588628762539,557.0,298.2399999999991
ORD,FLL,TA,19.94650205761317,0.002057613168724277,176.03703703703707,1182.0,171.14999999999935
ORD,CLT,TA,9.979729729729746,0.01126126126126125,117.12012012012015,599.0,251.78999999999752
ORD,MOB,TA,19.311688311688307,0.05194805194805194,131.37662337662337,779.0,231.12999999999974
ORD,ERI,TA,12.011049723756907,0.02209944751381215,86.79558011049724,398.0,231.5999999999992
ORD,RIC,TA,12.545714285714292,0.018571428571428548,118.02142857142857,642.0,321.1400000000051
ORD,CHO,TA,13.069343065693431,0.01824817518248175,110.32481751824818,567.0,223.20999999999924
ORD,MEM,TA,11.012773722627736,0.014598540145985385,105.53832116788323,491.0,221.2899999999975
ORD,SJU,TA,9.065217391304348,0.0,280.08695652173884,2072.0,237.9800000000014
ORD,ICT,TA,13.409657320872277,0.01713395638629285,114.09190031152647,588.0,240.39000000000163
ORD,EWR,TA,22.981418918918898,0.012668918918918918,129.12668918918925,719.0,292.1400000000082
ORD,MIA,TA,15.98363636363636,0.008181818181818176,182.39545454545464,1197.0,215.0799999999951
ORD,MSP,TA,15.94563426688635,0.01043382756727073,85.80285557386048,334.0,181.25
ORD,MTJ,TA,3.4285714285714284,0.0,177.42857142857142,1081.0,308.90000000000003
ORD,ABQ,TA,16.25999999999999,0.019999999999999997,173.43,1118.0,296.26999999999873
ORD,EVV,TA,9.591133004926105,0.01642036124794744,66.18719211822653,272.0,308.6300000000022
ORD,RNO,TA,23.56428571428571,0.0,249.9857142857143,1671.0,274.56
ORD,LIT,TA,13.388625592417062,0.01895734597156397,104.79620853080564,552.0,272.1700000000024
ORD,SMF,TA,19.94999999999999,0.005555555555555556,264.9333333333334,1781.0,327.26999999999884
ORD,SLC,TA,13.671052631578947,0.010233918128654975,204.31871345029245,1250.0,262.6700000000036
ORD,GSP,TA,10.765625,0.015624999999999986,108.55859375,578.0,214.41000000000133
ORD,FCA,TA,14.30612244897959,0.0,224.96938775510205,1352.0,387.2
ORD,STL,TA,14.011723329425545,0.016412661195779624,69.46541617819464,258.0,202.19000000000167
ORD,HNL,TA,26.184782608695656,0.0,539.5760869565217,4243.0,491.01000000000005
ORD,SNA,TA,14.635693215339227,0.01327433628318584,252.65634218289085,1726.0,306.5299999999993
ORD,ELM,TA,7.951515151515151,0.036363636363636334,104.0909090909091,566.0,233.68000000000023
ORD,TOL,TA,7.2361623616236175,0.044280442804428034,55.07749077490776,213.0,304.49000000000086
ORD,DLH,TA,13.5887323943662,0.022535211267605618,95.09577464788732,397.0,247.52999999999912
ORD,RST,TA,10.739612188365648,0.019390581717451505,69.57894736842103,268.0,267.899999999999
ORD,ATL,TA,14.653225806451612,0.005376344086021499,113.99193548387093,606.0,186.15000000000273
ORD,LAN,TA,11.236434108527126,0.03100775193798449,56.49612403100775,179.0,448.28999999999763
ORD,TYS,TA,17.206201550387597,0.02015503875968993,93.4542635658914,475.0,268.20999999999896
ORD,SGF,TA,12.184265010351966,0.008281573498964792,92.47412008281583,438.0,348.77999999999906
ORD,IAH,TA,19.811091854419413,0.010398613518197578,153.25996533795492,925.0,260.7999999999956
ORD,ABE,TA,9.946666666666662,0.02666666666666668,115.84,654.0,320.21
ORD,ORF,TA,10.109022556390977,0.026315789473684223,133.01503759398477,717.0,225.91999999999874
ORD,LAS,TA,19.9035449299258,0.006595218466611702,228.01483924154988,1514.0,234.6000000000019
ORD,CAE,TA,14.927631578947356,0.013157894736842105,120.53289473684211,667.0,251.68999999999983
ORD,SBN,TA,15.936305732484058,0.03184713375796177,47.93949044585987,84.0,891.9100000000011
ORD,PIT,TA,14.273927392739267,0.024752475247524754,86.40099009901,413.0,234.52000000000032
ORD,JAC,TA,22.102040816326532,0.005102040816326529,183.68877551020412,1162.0,364.87999999999954
ORD,ANC,TA,13.20532319391635,0.0,396.3460076045627,2846.0,384.30000000000183
ORD,BUF,TA,14.236245954692553,0.014563106796116485,89.66181229773467,473.0,210.7899999999972
ORD,ATW,TA,8.71912832929783,0.03631961259079905,59.11622276029055,160.0,278.6999999999986
ORD,PNS,TA,8.444444444444443,0.0,128.25925925925927,794.0,236.2900000000003
ORD,FAI,TA,29.520833333333325,0.0,385.6041666666667,2785.0,401.1399999999998
ORD,COU,TA,17.47999999999999,0.022857142857142857,72.65714285714283,315.0,199.43999999999951
ORD,LNK,TA,9.789156626506031,0.02710843373493974,100.26204819277113,466.0,245.77999999999915
ORD,PIA,TA,8.893118594436316,0.02635431918008785,51.219619326500755,130.0,314.48999999999745
ORD,DFW,TA,18.529438202247192,0.007640449438202244,138.5667415730335,802.0,218.23999999999393
ORD,DBQ,TA,8.507692307692311,0.019230769230769232,50.073076923076925,147.0,274.1399999999997
ORD,BIS,TA,9.304347826086953,0.0,135.52173913043484,716.0,275.3699999999998
ORD,RAP,TA,13.419354838709667,0.004032258064516126,145.05645161290334,779.0,296.7699999999993
ORD,ASE,TA,20.371134020618555,0.020618556701030924,165.76288659793815,1013.0,404.79000000000065
ORD,TTN,TA,7.630434782608695,0.0,120.94565217391305,693.0,105.42000000000006
ORD,CVG,TA,11.166523605150225,0.028326180257510717,72.30042918454944,265.0,326.979999999997
ORD,DTW,TA,13.636363636363637,0.015454545454545474,78.29545454545466,235.0,211.17999999999503
ORD,CMH,TA,9.982161594963262,0.01573976915005249,75.66421825813218,296.0,223.0899999999971
ORD,TVC,TA,7.725714285714285,0.028571428571428567,63.0152380952381,224.0,330.97000000000077
MGM,ATL,TA,9.9089430894309,0.0016260162601626005,56.608130081300814,147.0,232.52999999999903
MGM,DFW,TA,9.373134328358212,0.0037313432835820864,119.84328358208955,622.0,242.80999999999915
MYR,ATL,TA,7.332594235033255,0.004434589800443454,76.59201773835926,317.0,233.0
MYR,BOS,TA,7.315217391304347,0.0,114.81521739130434,738.0,170.89999999999978
MYR,CLE,TA,15.116279069767437,0.0,100.96511627906976,557.0,87.15999999999993
MYR,LGA,TA,15.556756756756762,0.016216216216216217,109.25945945945946,563.0,156.22000000000034
MYR,PBG,TA,20.724137931034484,0.0,125.37931034482759,811.0,83.11999999999998
MYR,FLL,TA,11.575221238938058,0.0,101.36283185840708,529.0,83.31000000000007
MYR,ORD,TA,21.032608695652183,0.021739130434782608,135.0326086956522,753.0,138.26000000000013
MYR,BWI,TA,20.92391304347826,0.03260869565217391,80.05434782608698,399.0,106.25
MYR,ACY,TA,21.71739130434782,0.010869565217391302,77.20652173913045,466.0,73.9399999999999
MYR,DFW,TA,9.4,0.03333333333333333,163.5,1048.0,173.23999999999992
MYR,EWR,TA,6.833333333333333,0.0,122.83333333333333,550.0,220.26
MYR,PHL,TA,28.66304347826087,0.010869565217391302,88.3586956521739,473.0,127.4099999999999
MYR,IAG,TA,19.740000000000002,0.0,108.62,650.0,74.32000000000004
MYR,LBE,TA,20.95180722891566,0.012048192771084333,83.50602409638556,456.0,87.73999999999985
MYR,DTW,TA,8.407407407407408,0.0,113.54814814814814,636.0,128.46999999999997
MYR,CRW,TA,4.454545454545454,0.0,68.04545454545455,356.0,79.25
BLI,SEA,TA,9.516129032258064,0.03225806451612903,44.516129032258064,93.0,112.09999999999994
MRY,LAX,TA,17.44345898004436,0.0554323725055432,81.48337028824831,266.0,195.80999999999878
MRY,SFO,TA,10.253275109170302,0.10043668122270741,38.03056768558954,77.0,506.38000000000136
MRY,PHX,TA,11.417142857142853,0.045714285714285714,114.15428571428572,598.0,208.61999999999986
SPI,DFW,TA,7.704545454545454,0.005681818181818182,121.70454545454545,630.0,213.9500000000001
SPI,ORD,TA,6.807971014492754,0.02173913043478261,58.48913043478262,174.0,161.55000000000052
OTH,DEN,TA,8.111111111111112,0.0,155.18518518518516,1040.0,257.64
OTH,SFO,TA,21.096774193548388,0.010752688172043008,88.46236559139788,412.0,233.8100000000002
INL,HIB,TA,4.021739130434782,0.010869565217391302,43.749999999999986,86.0,-1.0
INL,MSP,TA,12.059701492537313,0.014925373134328354,66.44776119402985,255.0,191.28000000000023
AVL,ATL,TA,10.918968692449361,0.0018416206261510117,58.02025782688766,164.0,241.3899999999995
AVL,EWR,TA,8.89795918367347,0.08163265306122448,112.3265306122449,583.0,268.36999999999995
AVL,ORD,TA,8.207357859531777,0.030100334448160536,111.62207357859532,536.0,215.88999999999953
WRG,PSG,TA,9.81521739130435,0.0,22.445652173913043,31.0,120.79999999999991
WRG,KTN,TA,10.673913043478263,0.010869565217391304,32.108695652173914,82.0,128.12999999999982
BUR,DEN,TA,8.614035087719303,0.0,134.23391812865492,850.0,187.08999999999816
BUR,LAS,TA,7.552995391705087,0.012672811059907826,59.32027649769585,223.0,137.85000000000164
BUR,PHX,TA,7.624768946395559,0.011090573012938998,78.84103512014792,369.0,152.5
BUR,PDX,TA,3.4528301886792447,0.0,124.85660377358491,817.0,172.2900000000006
BUR,SEA,TA,3.960912052117264,0.0,147.79478827361572,937.0,185.1800000000002
BUR,SFO,TA,15.049250535331913,0.023554603854389716,80.22483940042817,326.0,245.24000000000188
BUR,OAK,TA,8.527804878048771,0.04878048780487804,66.41268292682929,325.0,152.6900000000013
BUR,SJC,TA,7.115716753022458,0.01727115716753023,61.48013816925734,296.0,151.07000000000164
BUR,JFK,TA,13.586956521739133,0.010869565217391304,310.5108695652174,2465.0,270.99000000000035
BUR,SMF,TA,6.67539267015707,0.015706806282722495,69.55322862129144,358.0,151.33000000000118
BUR,SLC,TA,6.221757322175733,0.0,109.22175732217573,574.0,204.18000000000023
AGS,ATL,TA,10.044478527607366,0.003067484662576686,57.87116564417178,143.0,167.41000000000227
OTZ,ANC,TA,8.576923076923077,0.02884615384615382,86.95192307692304,548.0,205.33000000000038
OTZ,OME,TA,12.799999999999999,0.03749999999999998,44.58750000000001,183.0,168.0599999999998
HOU,ATL,TA,11.229259589652095,0.0035682426404995532,119.08028545941124,696.0,200.41000000000292
HOU,BNA,TA,13.266272189349115,0.011834319526627203,107.12721893491127,670.0,224.5999999999999
HOU,SJU,TA,7.769230769230769,0.0,263.9230769230769,1997.0,265.34999999999997
HOU,RDU,TA,20.318181818181813,0.012987012987012988,149.71428571428575,1050.0,204.04999999999944
HOU,MCI,TA,13.140350877192985,0.0,109.82456140350877,666.0,191.61999999999958
HOU,TUL,TA,15.349397590361447,0.0,80.71084337349394,453.0,201.2699999999991
HOU,CRP,TA,11.452173913043481,0.005797101449275354,45.91594202898551,187.0,152.2099999999995
HOU,ELP,TA,11.849802371541507,0.007905138339920946,104.01976284584978,677.0,216.44000000000057
HOU,PHX,TA,10.619537275064266,0.002570694087403599,151.59383033419024,1020.0,190.7100000000001
HOU,BHM,TA,15.202380952380947,0.0,91.86309523809524,570.0,213.7099999999993
HOU,DEN,TA,13.843137254901965,0.0,137.26666666666665,883.0,203.1399999999995
HOU,TPA,TA,14.084615384615384,0.0,119.22692307692307,781.0,202.12000000000072
HOU,CLT,TA,19.941666666666674,0.008333333333333333,138.61666666666667,920.0,206.77000000000035
HOU,LAS,TA,9.481865284974099,0.0,177.36269430051826,1235.0,220.41999999999862
HOU,OAK,TA,13.770491803278688,0.0,227.2513661202186,1642.0,259.8300000000008
